State,District,Year,Area_Ha,Production_Tonnes,Yield_Ton_per_Ha,Bagasse_Tonnes,Trash_Tonnes,Press_Mud_Tonnes,Bagasse_Ton_per_Ha,Trash_Ton_per_Ha,Press_Mud_Ton_per_Ha
Punjab,Jalandhar,1997 - 1998,14000.0,780000.0,55.71,218400.00000000003,93600.0,31200.0,15.598800000000002,6.6852,2.2284
Punjab,Kapurthala,1997 - 1998,5000.0,270000.0,54.0,75600.0,32400.0,10800.0,15.120000000000001,6.4799999999999995,2.16
Punjab,Ludhiana,1997 - 1998,8000.0,470000.0,58.75,131600.0,56400.0,18800.0,16.450000000000003,7.05,2.35
Punjab,Mansa,1997 - 1998,1000.0,60000.0,60.0,16800.0,7200.0,2400.0,16.8,7.199999999999999,2.4
Punjab,Moga,1997 - 1998,1000.0,60000.0,60.0,16800.0,7200.0,2400.0,16.8,7.199999999999999,2.4
Punjab,Muktsar,1997 - 1998,2000.0,110000.0,55.0,30800.000000000004,13200.0,4400.0,15.400000000000002,6.6,2.2
Punjab,Nawanshahr,1997 - 1998,13000.0,730000.0,56.15,204400.00000000003,87600.0,29200.0,15.722000000000001,6.7379999999999995,2.246
Punjab,Patiala,1997 - 1998,5000.0,270000.0,54.0,75600.0,32400.0,10800.0,15.120000000000001,6.4799999999999995,2.16
Punjab,Rupnagar,1997 - 1998,11000.0,560000.0,50.91,156800.00000000003,67200.0,22400.0,14.254800000000001,6.1091999999999995,2.0364
Punjab,Sangrur,1997 - 1998,7000.0,450000.0,64.29,126000.00000000001,54000.0,18000.0,18.001200000000004,7.7148,2.5716
Rajasthan,Ajmer,1997 - 1998,100.0,6700.0,67.0,1876.0000000000002,804.0,268.0,18.76,8.04,2.68
Rajasthan,Alwar,1997 - 1998,300.0,13900.0,46.33,3892.0000000000005,1668.0,556.0,12.9724,5.5596,1.8532
Rajasthan,Banswara,1997 - 1998,900.0,64300.0,71.44,18004.0,7716.0,2572.0,20.0032,8.572799999999999,2.8576
Rajasthan,Baran,1997 - 1998,200.0,14900.0,74.5,4172.0,1788.0,596.0,20.860000000000003,8.94,2.98
Rajasthan,Bharatpur,1997 - 1998,500.0,25600.0,51.2,7168.000000000001,3072.0,1024.0,14.336000000000002,6.144,2.048
Rajasthan,Bhilwara,1997 - 1998,600.0,19500.0,32.5,5460.000000000001,2340.0,780.0,9.100000000000001,3.9,1.3
Rajasthan,Bikaner,1997 - 1998,100.0,2700.0,27.0,756.0000000000001,324.0,108.0,7.5600000000000005,3.2399999999999998,1.08
Rajasthan,Bundi,1997 - 1998,8900.0,388200.0,43.62,108696.00000000001,46584.0,15528.0,12.2136,5.2344,1.7448
Rajasthan,Chittorgarh,1997 - 1998,2600.0,145500.0,55.96,40740.00000000001,17460.0,5820.0,15.668800000000001,6.7152,2.2384
Rajasthan,Dholpur,1997 - 1998,300.0,26300.0,87.67,7364.000000000001,3156.0,1052.0,24.547600000000003,10.5204,3.5068
Rajasthan,Dungarpur,1997 - 1998,500.0,22500.0,45.0,6300.000000000001,2700.0,900.0,12.600000000000001,5.3999999999999995,1.8
Rajasthan,Ganganagar,1997 - 1998,2400.0,137100.0,57.13,38388.00000000001,16452.0,5484.0,15.996400000000003,6.8556,2.2852
Rajasthan,Hanumangarh,1997 - 1998,200.0,11000.0,55.0,3080.0000000000005,1320.0,440.0,15.400000000000002,6.6,2.2
Rajasthan,Jaipur,1997 - 1998,300.0,16200.0,54.0,4536.0,1944.0,648.0,15.120000000000001,6.4799999999999995,2.16
Rajasthan,Jhalawar,1997 - 1998,100.0,8900.0,89.0,2492.0000000000005,1068.0,356.0,24.92,10.68,3.56
Rajasthan,Kota,1997 - 1998,200.0,11200.0,56.0,3136.0000000000005,1344.0,448.0,15.680000000000001,6.72,2.24
Rajasthan,Rajsamand,1997 - 1998,1900.0,89400.0,47.05,25032.000000000004,10728.0,3576.0,13.174000000000001,5.645999999999999,1.882
Rajasthan,Sawai madhopur,1997 - 1998,300.0,35600.0,118.67,9968.000000000002,4272.0,1424.0,33.2276,14.2404,4.7468
Rajasthan,Tonk,1997 - 1998,400.0,18500.0,46.25,5180.000000000001,2220.0,740.0,12.950000000000001,5.55,1.85
Rajasthan,Udaipur,1997 - 1998,1800.0,96200.0,53.44,26936.000000000004,11544.0,3848.0,14.9632,6.4128,2.1376
Tamil Nadu,Coimbatore,1997 - 1998,10756.0,12272000.0,1140.94,3436160.0000000005,1472640.0,490880.0,319.46320000000003,136.9128,45.637600000000006
Tamil Nadu,Cuddalore,1997 - 1998,23826.0,28322000.0,1188.7,7930160.000000001,3398640.0,1132880.0,332.83600000000007,142.644,47.548
Tamil Nadu,Dharmapuri,1997 - 1998,18938.0,18100000.0,955.75,5068000.000000001,2172000.0,724000.0,267.61,114.69,38.230000000000004
Tamil Nadu,Dindigul,1997 - 1998,6826.0,5749000.0,842.22,1609720.0000000002,689880.0,229960.0,235.82160000000002,101.0664,33.6888
Tamil Nadu,Erode,1997 - 1998,24112.0,26930000.0,1116.87,7540400.000000001,3231600.0,1077200.0,312.7236,134.02439999999999,44.6748
Tamil Nadu,Kanchipuram,1997 - 1998,6735.0,9896000.0,1469.34,2770880.0000000005,1187520.0,395840.0,411.4152,176.3208,58.773599999999995
Tamil Nadu,Karur,1997 - 1998,5961.0,7081000.0,1187.89,1982680.0000000002,849720.0,283240.0,332.60920000000004,142.54680000000002,47.515600000000006
Tamil Nadu,Madurai,1997 - 1998,8108.0,18223000.0,2247.53,5102440.000000001,2186760.0,728920.0,629.3084000000001,269.7036,89.9012
Tamil Nadu,Nagapattinam,1997 - 1998,4601.0,4940000.0,1073.68,1383200.0000000002,592800.0,197600.0,300.63040000000007,128.8416,42.9472
Tamil Nadu,Namakkal,1997 - 1998,9415.0,13608000.0,1445.35,3810240.0000000005,1632960.0,544320.0,404.69800000000004,173.44199999999998,57.814
Tamil Nadu,Perambalur,1997 - 1998,11508.0,10448000.0,907.89,2925440.0000000005,1253760.0,417920.0,254.2092,108.9468,36.3156
Tamil Nadu,Pudukkottai,1997 - 1998,2377.0,2552000.0,1073.62,714560.0000000001,306240.0,102080.0,300.6136,128.8344,42.944799999999994
Tamil Nadu,Ramanathapuram,1997 - 1998,182.0,195000.0,1071.43,54600.00000000001,23400.0,7800.0,300.00040000000007,128.5716,42.857200000000006
Tamil Nadu,Salem,1997 - 1998,13759.0,15866000.0,1153.14,4442480.0,1903920.0,634640.0,322.8792000000001,138.3768,46.125600000000006
Tamil Nadu,Sivaganga,1997 - 1998,4794.0,3938000.0,821.44,1102640.0,472560.0,157520.0,230.00320000000005,98.5728,32.857600000000005
Tamil Nadu,Thanjavur,1997 - 1998,12604.0,9900000.0,785.46,2772000.0000000005,1188000.0,396000.0,219.92880000000002,94.2552,31.418400000000002
Tamil Nadu,The nilgiris,1997 - 1998,22.0,24000.0,1090.91,6720.000000000001,2880.0,960.0,305.45480000000003,130.9092,43.6364
Tamil Nadu,Theni,1997 - 1998,9524.0,10598000.0,1112.77,2967440.0000000005,1271760.0,423920.0,311.5756,133.5324,44.5108
Tamil Nadu,Thiruvallur,1997 - 1998,5964.0,11811000.0,1980.38,3307080.0000000005,1417320.0,472440.0,554.5064000000001,237.6456,79.21520000000001
Tamil Nadu,Thiruvarur,1997 - 1998,3669.0,2287000.0,623.33,640360.0000000001,274440.0,91480.0,174.53240000000002,74.7996,24.933200000000003
Tamil Nadu,Thoothukudi,1997 - 1998,90.0,97000.0,1077.78,27160.000000000004,11640.0,3880.0,301.77840000000003,129.3336,43.1112
Tamil Nadu,Tiruchirappalli,1997 - 1998,4315.0,5806000.0,1345.54,1625680.0000000002,696720.0,232240.0,376.75120000000004,161.4648,53.8216
Tamil Nadu,Tirunelveli,1997 - 1998,2237.0,2402000.0,1073.76,672560.0000000001,288240.0,96080.0,300.6528,128.8512,42.9504
Tamil Nadu,Tiruvannamalai,1997 - 1998,27636.0,23914000.0,865.32,6695920.000000001,2869680.0,956560.0,242.28960000000004,103.83840000000001,34.6128
Tamil Nadu,Vellore,1997 - 1998,29072.0,22069000.0,759.12,6179320.000000001,2648280.0,882760.0,212.55360000000002,91.0944,30.364800000000002
Tamil Nadu,Villupuram,1997 - 1998,33175.0,37158000.0,1120.06,10404240.000000002,4458960.0,1486320.0,313.6168,134.4072,44.8024
Tamil Nadu,Virudhunagar,1997 - 1998,2639.0,2833000.0,1073.51,793240.0000000001,339960.0,113320.0,300.5828,128.8212,42.940400000000004
Telangana,Adilabad,1997 - 1998,200.0,15400.0,77.0,4312.0,1848.0,616.0,21.560000000000002,9.24,3.08
Telangana,Karimnagar,1997 - 1998,2000.0,153700.0,76.85,43036.00000000001,18444.0,6148.0,21.518,9.222,3.074
Telangana,Khammam,1997 - 1998,2400.0,172900.0,72.04,48412.00000000001,20748.0,6916.0,20.171200000000002,8.6448,2.8816
Telangana,Medak,1997 - 1998,19100.0,1315400.0,68.87,368312.00000000006,157848.0,52616.0,19.283600000000003,8.2644,2.7548000000000004
Telangana,Nalgonda,1997 - 1998,300.0,19100.0,63.67,5348.000000000001,2292.0,764.0,17.827600000000004,7.6404,2.5468
Telangana,Nizamabad,1997 - 1998,16200.0,1208300.0,74.59,338324.00000000006,144996.0,48332.0,20.885200000000005,8.9508,2.9836
Telangana,Rangareddi,1997 - 1998,600.0,40200.0,67.0,11256.000000000002,4824.0,1608.0,18.76,8.04,2.68
Uttar Pradesh,Agra,1997 - 1998,587.0,22381.0,38.13,6266.68,2685.72,895.24,10.676400000000001,4.5756000000000006,1.5252000000000001
Uttar Pradesh,Aligarh,1997 - 1998,10099.0,598346.0,59.25,167536.88,71801.52,23933.84,16.59,7.109999999999999,2.37
Uttar Pradesh,Allahabad,1997 - 1998,1455.0,79230.0,54.45,22184.4,9507.6,3169.2000000000003,15.246000000000002,6.534,2.1780000000000004
Uttar Pradesh,Ambedkar nagar,1997 - 1998,10257.0,522584.0,50.95,146323.52000000002,62710.079999999994,20903.36,14.266000000000002,6.114,2.0380000000000003
Uttar Pradesh,Amroha,1997 - 1998,80142.0,5080877.0,63.4,1422645.56,609705.24,203235.08000000002,17.752000000000002,7.608,2.536
Uttar Pradesh,Auraiya,1997 - 1998,1592.0,80647.0,50.66,22581.160000000003,9677.64,3225.88,14.184800000000001,6.079199999999999,2.0263999999999998
Uttar Pradesh,Azamgarh,1997 - 1998,27664.0,1296003.0,46.85,362880.84,155520.36,51840.12,13.118000000000002,5.622,1.874
Uttar Pradesh,Baghpat,1997 - 1998,64142.0,4335871.0,67.6,1214043.8800000001,520304.51999999996,173434.84,18.928,8.111999999999998,2.7039999999999997
Uttar Pradesh,Bahraich,1997 - 1998,12907.0,630275.0,48.83,176477.00000000003,75633.0,25211.0,13.672400000000001,5.8595999999999995,1.9532
Uttar Pradesh,Ballia,1997 - 1998,11215.0,468697.0,41.79,131235.16,56243.64,18747.88,11.7012,5.0148,1.6716
Uttar Pradesh,Balrampur,1997 - 1998,12024.0,601705.0,50.04,168477.40000000002,72204.59999999999,24068.2,14.0112,6.0047999999999995,2.0016
Uttar Pradesh,Banda,1997 - 1998,744.0,15600.0,20.97,4368.0,1872.0,624.0,5.8716,2.5164,0.8388
Uttar Pradesh,Barabanki,1997 - 1998,13816.0,710585.0,51.43,198963.80000000002,85270.2,28423.4,14.400400000000001,6.1716,2.0572
Uttar Pradesh,Bareilly,1997 - 1998,69858.0,4398819.0,62.97,1231669.32,527858.28,175952.76,17.631600000000002,7.5564,2.5188
Uttar Pradesh,Basti,1997 - 1998,23834.0,1455304.0,61.06,407485.12000000005,174636.47999999998,58212.16,17.0968,7.3272,2.4424
Uttar Pradesh,Bijnor,1997 - 1998,201435.0,13297933.0,66.02,3723421.24,1595751.96,531917.3200000001,18.4856,7.9224,2.6408
Uttar Pradesh,Budaun,1997 - 1998,24875.0,1709808.0,68.74,478746.24000000005,205176.96,68392.32,19.2472,8.2488,2.7496
Uttar Pradesh,Bulandshahr,1997 - 1998,41748.0,2617266.0,62.69,732834.4800000001,314071.92,104690.64,17.5532,7.522799999999999,2.5076
Uttar Pradesh,Chandauli,1997 - 1998,1806.0,74162.0,41.06,20765.36,8899.44,2966.48,11.496800000000002,4.9272,1.6424
Uttar Pradesh,Chitrakoot,1997 - 1998,284.0,10919.0,38.45,3057.32,1310.28,436.76,10.766000000000002,4.614,1.5380000000000003
Uttar Pradesh,Deoria,1997 - 1998,19218.0,1010021.0,52.56,282805.88,121202.51999999999,40400.840000000004,14.716800000000003,6.3072,2.1024000000000003
Uttar Pradesh,Etah,1997 - 1998,8729.0,505409.0,57.9,141514.52000000002,60649.079999999994,20216.36,16.212,6.9479999999999995,2.316
Uttar Pradesh,Etawah,1997 - 1998,1549.0,80097.0,51.71,22427.160000000003,9611.64,3203.88,14.478800000000001,6.2052,2.0684
Uttar Pradesh,Faizabad,1997 - 1998,13894.0,730491.0,52.58,204537.48,87658.92,29219.64,14.7224,6.3096,2.1032
Uttar Pradesh,Farrukhabad,1997 - 1998,9381.0,538657.0,57.42,150823.96000000002,64638.84,21546.28,16.0776,6.8904,2.2968
Uttar Pradesh,Fatehpur,1997 - 1998,9113.0,585755.0,64.28,164011.40000000002,70290.59999999999,23430.2,17.998400000000004,7.7136,2.5712
Uttar Pradesh,Firozabad,1997 - 1998,192.0,5529.0,28.8,1548.1200000000001,663.48,221.16,8.064000000000002,3.456,1.1520000000000001
Uttar Pradesh,Gautam buddha nagar,1997 - 1998,1206.0,81617.0,67.68,22852.760000000002,9794.039999999999,3264.6800000000003,18.950400000000005,8.1216,2.7072000000000003
Uttar Pradesh,Ghaziabad,1997 - 1998,58679.0,3971160.0,67.68,1111924.8,476539.19999999995,158846.4,18.950400000000005,8.1216,2.7072000000000003
Uttar Pradesh,Ghazipur,1997 - 1998,11808.0,445776.0,37.75,124817.28000000001,53493.119999999995,17831.04,10.57,4.53,1.51
Uttar Pradesh,Gonda,1997 - 1998,13334.0,667260.0,50.04,186832.80000000002,80071.2,26690.4,14.0112,6.0047999999999995,2.0016
Uttar Pradesh,Gorakhpur,1997 - 1998,13438.0,758326.0,56.43,212331.28000000003,90999.12,30333.04,15.800400000000002,6.771599999999999,2.2572
Uttar Pradesh,Hamirpur,1997 - 1998,2687.0,116307.0,43.29,32565.960000000003,13956.84,4652.28,12.121200000000002,5.1948,1.7316
Uttar Pradesh,Hardoi,1997 - 1998,23549.0,1198362.0,50.89,335541.36000000004,143803.44,47934.48,14.249200000000002,6.1068,2.0356
Uttar Pradesh,Hathras,1997 - 1998,516.0,30572.0,59.25,8560.160000000002,3668.64,1222.88,16.59,7.109999999999999,2.37
Uttar Pradesh,Jalaun,1997 - 1998,1509.0,79372.0,52.6,22224.160000000003,9524.64,3174.88,14.728000000000002,6.312,2.104
Uttar Pradesh,Jaunpur,1997 - 1998,14939.0,834313.0,55.85,233607.64,100117.56,33372.520000000004,15.638000000000002,6.702,2.234
Uttar Pradesh,Jhansi,1997 - 1998,106.0,5575.0,52.59,1561.0000000000002,669.0,223.0,14.725200000000003,6.3108,2.1036
Uttar Pradesh,Kannauj,1997 - 1998,570.0,32729.0,57.42,9164.12,3927.48,1309.16,16.0776,6.8904,2.2968
Uttar Pradesh,Kanpur dehat,1997 - 1998,3899.0,149372.0,38.31,41824.16,17924.64,5974.88,10.7268,4.5972,1.5324000000000002
Uttar Pradesh,Kanpur nagar,1997 - 1998,4125.0,200013.0,48.49,56003.64000000001,24001.559999999998,8000.52,13.577200000000001,5.8188,1.9396000000000002
Uttar Pradesh,Kaushambi,1997 - 1998,3183.0,88641.0,27.85,24819.480000000003,10636.92,3545.64,7.798000000000001,3.342,1.114
Uttar Pradesh,Kheri,1997 - 1998,182084.0,10287746.0,56.5,2880568.8800000004,1234529.52,411509.84,15.820000000000002,6.779999999999999,2.2600000000000002
Uttar Pradesh,Kushi nagar,1997 - 1998,74539.0,4130951.0,55.42,1156666.28,495714.12,165238.04,15.517600000000002,6.6504,2.2168
Uttar Pradesh,Lalitpur,1997 - 1998,252.0,13255.0,52.6,3711.4000000000005,1590.6,530.2,14.728000000000002,6.312,2.104
Uttar Pradesh,Lucknow,1997 - 1998,518.0,26642.0,51.43,7459.760000000001,3197.04,1065.68,14.400400000000001,6.1716,2.0572
Uttar Pradesh,Maharajganj,1997 - 1998,19706.0,1106689.0,56.16,309872.92000000004,132802.68,44267.56,15.7248,6.739199999999999,2.2464
Uttar Pradesh,Mahoba,1997 - 1998,1027.0,39485.0,38.45,11055.800000000001,4738.2,1579.4,10.766000000000002,4.614,1.5380000000000003
Uttar Pradesh,Mainpuri,1997 - 1998,499.0,27565.0,55.24,7718.200000000001,3307.7999999999997,1102.6000000000001,15.467200000000002,6.6288,2.2096
Uttar Pradesh,Mathura,1997 - 1998,14488.0,748972.0,51.7,209712.16000000003,89876.64,29958.88,14.476000000000003,6.204,2.068
Uttar Pradesh,Mau,1997 - 1998,11434.0,553177.0,48.38,154889.56000000003,66381.23999999999,22127.08,13.546400000000002,5.8056,1.9352000000000003
Uttar Pradesh,Meerut,1997 - 1998,119796.0,8097970.0,67.6,2267431.6,971756.3999999999,323918.8,18.928,8.111999999999998,2.7039999999999997
Uttar Pradesh,Mirzapur,1997 - 1998,3011.0,130544.0,43.36,36552.32000000001,15665.279999999999,5221.76,12.1408,5.2032,1.7344
Uttar Pradesh,Moradabad,1997 - 1998,58797.0,3874370.0,65.89,1084823.6,464924.39999999997,154974.80000000002,18.4492,7.9068,2.6356
Uttar Pradesh,Muzaffarnagar,1997 - 1998,207556.0,14079769.0,67.84,3942335.3200000003,1689572.28,563190.76,18.995200000000004,8.1408,2.7136
Uttar Pradesh,Pilibhit,1997 - 1998,48198.0,3038980.0,63.05,850914.4,364677.6,121559.2,17.654,7.565999999999999,2.522
Uttar Pradesh,Pratapgarh,1997 - 1998,2051.0,106919.0,52.13,29937.320000000003,12830.279999999999,4276.76,14.596400000000003,6.2556,2.0852
Uttar Pradesh,Rae bareli,1997 - 1998,4404.0,196454.0,44.61,55007.12,23574.48,7858.16,12.490800000000002,5.353199999999999,1.7844
Uttar Pradesh,Rampur,1997 - 1998,25408.0,1534846.0,60.41,429756.88000000006,184181.52,61393.840000000004,16.9148,7.249199999999999,2.4164
Uttar Pradesh,Saharanpur,1997 - 1998,113902.0,7548513.0,66.27,2113583.64,905821.5599999999,301940.52,18.555600000000002,7.952399999999999,2.6508
Uttar Pradesh,Sant kabeer nagar,1997 - 1998,4645.0,283624.0,61.06,79414.72,34034.88,11344.960000000001,17.0968,7.3272,2.4424
Uttar Pradesh,Sant ravidas nagar,1997 - 1998,2079.0,90138.0,43.36,25238.640000000003,10816.56,3605.52,12.1408,5.2032,1.7344
Uttar Pradesh,Shahjahanpur,1997 - 1998,46691.0,2832836.0,60.67,793194.0800000001,339940.32,113313.44,16.9876,7.2804,2.4268
Uttar Pradesh,Shravasti,1997 - 1998,1561.0,76227.0,48.83,21343.56,9147.24,3049.08,13.672400000000001,5.8595999999999995,1.9532
Uttar Pradesh,Siddharth nagar,1997 - 1998,3968.0,242286.0,61.06,67840.08,29074.32,9691.44,17.0968,7.3272,2.4424
Uttar Pradesh,Sitapur,1997 - 1998,84364.0,4205039.0,49.84,1177410.9200000002,504604.68,168201.56,13.955200000000003,5.9808,1.9936000000000003
Uttar Pradesh,Sonbhadra,1997 - 1998,322.0,13961.0,43.36,3909.0800000000004,1675.32,558.44,12.1408,5.2032,1.7344
Uttar Pradesh,Sultanpur,1997 - 1998,10323.0,496619.0,48.11,139053.32,59594.28,19864.760000000002,13.4708,5.7732,1.9244
Uttar Pradesh,Unnao,1997 - 1998,2361.0,94477.0,40.02,26453.56,11337.24,3779.08,11.205600000000002,4.8024000000000004,1.6008000000000002
Uttar Pradesh,Varanasi,1997 - 1998,7943.0,326171.0,41.06,91327.88,39140.52,13046.84,11.496800000000002,4.9272,1.6424
Uttarakhand,Dehradun,1997 - 1998,5336.0,316446.0,59.3,88604.88,37973.52,12657.84,16.604,7.116,2.372
Uttarakhand,Haridwar,1997 - 1998,61919.0,3893962.0,62.89,1090309.36,467275.44,155758.48,17.6092,7.5468,2.5156
Uttarakhand,Nainital,1997 - 1998,5943.0,370558.0,62.35,103756.24,44466.96,14822.32,17.458000000000002,7.482,2.494
Uttarakhand,Pauri garhwal,1997 - 1998,1.0,61.0,61.0,17.080000000000002,7.319999999999999,2.44,17.080000000000002,7.319999999999999,2.44
Uttarakhand,Pithoragarh,1997 - 1998,5.0,305.0,61.0,85.4,36.6,12.200000000000001,17.080000000000002,7.319999999999999,2.44
Uttarakhand,Udam singh nagar,1997 - 1998,40703.0,2537913.0,62.35,710615.64,304549.56,101516.52,17.458000000000002,7.482,2.494
West Bengal,24 paraganas north,1997 - 1998,183.0,12060.0,65.9,3376.8,1447.2,482.40000000000003,18.452,7.908,2.636
West Bengal,24 paraganas south,1997 - 1998,35.0,2310.0,66.0,646.8000000000001,277.2,92.4,18.48,7.92,2.64
West Bengal,Bankura,1997 - 1998,468.0,39520.0,84.44,11065.6,4742.4,1580.8,23.6432,10.1328,3.3776
West Bengal,Birbhum,1997 - 1998,1891.0,79820.0,42.21,22349.600000000002,9578.4,3192.8,11.818800000000001,5.0652,1.6884000000000001
West Bengal,Dinajpur dakshin,1997 - 1998,16.0,1190.0,74.38,333.20000000000005,142.79999999999998,47.6,20.8264,8.9256,2.9752
West Bengal,Dinajpur uttar,1997 - 1998,449.0,33590.0,74.81,9405.2,4030.7999999999997,1343.6000000000001,20.946800000000003,8.9772,2.9924
West Bengal,Hooghly,1997 - 1998,99.0,1360.0,13.74,380.8,163.2,54.4,3.8472000000000004,1.6488,0.5496
West Bengal,Howrah,1997 - 1998,7.0,460.0,65.71,128.8,55.199999999999996,18.400000000000002,18.3988,7.885199999999999,2.6283999999999996
West Bengal,Jalpaiguri,1997 - 1998,329.0,24610.0,74.8,6890.800000000001,2953.2,984.4,20.944000000000003,8.975999999999999,2.992
West Bengal,Maldah,1997 - 1998,6229.0,465940.0,74.8,130463.20000000001,55912.799999999996,18637.600000000002,20.944000000000003,8.975999999999999,2.992
West Bengal,Medinipur east,1997 - 1998,14.0,1180.0,84.29,330.40000000000003,141.6,47.2,23.601200000000006,10.1148,3.3716000000000004
West Bengal,Medinipur west,1997 - 1998,5063.0,427600.0,84.46,119728.00000000001,51312.0,17104.0,23.6488,10.1352,3.3783999999999996
West Bengal,Murshidabad,1997 - 1998,7554.0,491270.0,65.03,137555.6,58952.4,19650.8,18.2084,7.803599999999999,2.6012
West Bengal,Nadia,1997 - 1998,1779.0,123800.0,69.59,34664.0,14856.0,4952.0,19.485200000000003,8.3508,2.7836000000000003
West Bengal,Purba bardhaman,1997 - 1998,1181.0,71760.0,60.76,20092.800000000003,8611.199999999999,2870.4,17.012800000000002,7.2912,2.4304
West Bengal,Purulia,1997 - 1998,500.0,42230.0,84.46,11824.400000000001,5067.599999999999,1689.2,23.6488,10.1352,3.3783999999999996
Andhra Pradesh,Anantapur,1998 - 1999,700.0,65900.0,94.14,18452.0,7908.0,2636.0,26.3592,11.2968,3.7656
Andhra Pradesh,Chittoor,1998 - 1999,34500.0,3377000.0,97.88,945560.0000000001,405240.0,135080.0,27.4064,11.7456,3.9152
Andhra Pradesh,East godavari,1998 - 1999,16400.0,1254900.0,76.52,351372.00000000006,150588.0,50196.0,21.4256,9.1824,3.0608
Andhra Pradesh,Guntur,1998 - 1999,2100.0,150300.0,71.57,42084.00000000001,18036.0,6012.0,20.0396,8.588399999999998,2.8627999999999996
Andhra Pradesh,Kadapa,1998 - 1999,400.0,38200.0,95.5,10696.000000000002,4584.0,1528.0,26.740000000000002,11.459999999999999,3.8200000000000003
Andhra Pradesh,Krishna,1998 - 1999,17300.0,1852600.0,107.09,518728.00000000006,222312.0,74104.0,29.985200000000003,12.8508,4.2836
Andhra Pradesh,Kurnool,1998 - 1999,200.0,15100.0,75.5,4228.0,1812.0,604.0,21.14,9.06,3.02
Andhra Pradesh,Prakasam,1998 - 1999,300.0,22600.0,75.33,6328.000000000001,2712.0,904.0,21.0924,9.0396,3.0132
Andhra Pradesh,Spsr nellore,1998 - 1999,6100.0,546100.0,89.52,152908.0,65532.0,21844.0,25.0656,10.7424,3.5808
Andhra Pradesh,Srikakulam,1998 - 1999,6900.0,478000.0,69.28,133840.0,57360.0,19120.0,19.398400000000002,8.3136,2.7712
Andhra Pradesh,Visakhapatanam,1998 - 1999,42300.0,1844300.0,43.6,516404.00000000006,221316.0,73772.0,12.208000000000002,5.232,1.744
Andhra Pradesh,Vizianagaram,1998 - 1999,11600.0,720800.0,62.14,201824.00000000003,86496.0,28832.0,17.3992,7.456799999999999,2.4856000000000003
Andhra Pradesh,West godavari,1998 - 1999,29000.0,2321300.0,80.04,649964.0000000001,278556.0,92852.0,22.411200000000004,9.604800000000001,3.2016000000000004
Arunachal Pradesh,Changlang,1998 - 1999,240.0,4650.0,19.38,1302.0000000000002,558.0,186.0,5.4264,2.3255999999999997,0.7752
Arunachal Pradesh,East siang,1998 - 1999,133.0,5616.0,42.23,1572.4800000000002,673.92,224.64000000000001,11.8244,5.0676,1.6891999999999998
Arunachal Pradesh,Lohit,1998 - 1999,15.0,105.0,7.0,29.400000000000002,12.6,4.2,1.9600000000000002,0.84,0.28
Arunachal Pradesh,Lower subansiri,1998 - 1999,90.0,540.0,6.0,151.20000000000002,64.8,21.6,1.6800000000000002,0.72,0.24
Arunachal Pradesh,Papum pare,1998 - 1999,107.0,999.0,9.34,279.72,119.88,39.96,2.6152,1.1208,0.3736
Arunachal Pradesh,Tirap,1998 - 1999,35.0,208.0,5.94,58.24000000000001,24.96,8.32,1.6632000000000002,0.7128,0.23760000000000003
Arunachal Pradesh,Upper siang,1998 - 1999,25.0,140.0,5.6,39.2,16.8,5.6000000000000005,1.568,0.6719999999999999,0.22399999999999998
Arunachal Pradesh,Upper subansiri,1998 - 1999,15.0,555.0,37.0,155.4,66.6,22.2,10.360000000000001,4.4399999999999995,1.48
Arunachal Pradesh,West siang,1998 - 1999,83.0,2219.0,26.73,621.32,266.28,88.76,7.484400000000001,3.2076,1.0692000000000002
Assam,Barpeta,1998 - 1999,243.0,9726.0,40.02,2723.28,1167.12,389.04,11.205600000000002,4.8024000000000004,1.6008000000000002
Assam,Bongaigaon,1998 - 1999,227.0,9086.0,40.03,2544.0800000000004,1090.32,363.44,11.208400000000001,4.8036,1.6012000000000002
Assam,Cachar,1998 - 1999,325.0,13266.0,40.82,3714.4800000000005,1591.9199999999998,530.64,11.4296,4.8984,1.6328
